"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PAK","CROPYIELD","RICE","TONNE_HA","A","2015",2.483019352,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2016",2.514324427,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2017",2.566449881,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2018",2.592977793,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.824729085,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.841107369,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.990860581,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.946626544,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.893577337,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.081028223,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.018505335,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.053274155,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.237462521,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.169843912,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.490677118,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.32540822,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.262053967,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.387794495,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.3733356,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.585822105,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.51859045,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.715632916,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.451379061,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.656743288,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.581026793,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.832788467,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.713750601,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.795709133,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.824019194,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.732679844,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.778844118,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.805010796,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.840027366,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1990",1.770588279,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1991",1.75,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1992",1.823684335,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1993",1.799999952,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1994",1.662500024,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1995",2.486770392,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1996",2.274358988,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1997",2.290689707,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1998",2.289250612,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1999",2.848414898,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2000",2.458974361,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2001",2.53333354,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2002",2.488643646,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2003",2.380813837,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2004",2.602174044,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2005",2.003957748,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2006",1.957949758,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2007",2.197674513,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2008",2.951831102,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2009",2.976015329,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2010",3.644552946,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2011",3.601992369,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2012",3.433088541,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2013",4.369909763,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2014",4.656496525,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2015",4.641899109,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2016",4.572794437,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2017",4.576125145,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2018",4.750680033,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.660256386,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.792349815,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.213541746,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.148571491,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.215116262,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.457013607,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.785714269,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.139303446,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.957446814,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.46875,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.3836478,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.834482789,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.726688147,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.465517283,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.461538553,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.698630095,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.5,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.099737644,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.100393772,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.499108791,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.716140986,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.070866108,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.64814806,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.555555582,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.802215219,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.150375843,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.561643839,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.917808175,
"PRY","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.522856831,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1990",1.882749796,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1991",1.816398978,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1992",1.921995759,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1993",1.830459833,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1994",1.850708962,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1995",1.867465615,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1996",1.872914553,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1997",1.86714077,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1998",1.852198362,
"PHL","CROPYIELD","RICE","TONNE_HA","A","1999",1.957414269,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2000",2.030970335,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2001",2.088672161,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2002",2.158763886,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2003",2.261682987,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2004",2.324530363,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2005",2.373595953,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2006",2.418210268,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2007",2.503562927,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2008",2.465499163,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2009",2.302881002,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2010",2.41556859,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2011",2.427755117,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2012",2.524957418,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2013",2.563961744,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2014",2.629207134,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2015",2.526643038,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2016",2.568873167,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2017",2.634930611,
"PHL","CROPYIELD","RICE","TONNE_HA","A","2018",2.678406522,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1990",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1991",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1992",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1993",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1994",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1995",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1996",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1997",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1998",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","1999",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2000",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2001",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2002",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2003",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2004",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2005",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2006",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2007",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2008",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2009",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2010",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2011",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2012",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2013",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2014",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2015",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2016",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2017",1,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.028448792,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1990",2.086321804,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1991",1.931052469,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1992",2.011671997,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1993",1.82318634,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1994",1.964194772,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1995",2.138473134,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1996",1.654738569,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1997",1.558233693,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1998",2.027012692,
"RUS","CROPYIELD","RICE","TONNE_HA","A","1999",1.824695054,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2000",2.327945287,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2001",2.327942508,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2002",2.512144324,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2003",2.123471709,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2004",2.513789551,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2005",2.805596236,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2006",2.929334351,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2007",3.012121211,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2008",3.076537581,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2009",3.430822582,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2010",3.522583657,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2011",3.398094728,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2012",3.661854474,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2013",4.95,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2014",5.36,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2015",5.58,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2016",5.3,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2017",5.267411168,
"RUS","CROPYIELD","RICE","TONNE_HA","A","2018",5.30428304,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.045708629,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.680166724,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.901114726,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.765448391,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.44786886,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.259712661,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.354310952,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.697694658,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.034240067,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.346405742,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.485091019,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.977542352,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.972648508,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.539529508,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.892832604,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.878884105,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.904246175,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.024771266,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.394215447,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.151369433,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.559688874,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.190116438,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.46838991,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.2300003,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.500000209,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.389999884,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.679999942,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.077597518,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.685147683,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1990",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1991",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1992",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1993",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1994",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1995",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1996",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1997",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1998",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","1999",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2000",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2001",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2002",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2003",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2004",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2005",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2006",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2007",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2008",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2009",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2010",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2011",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2012",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2013",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2014",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2015",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2016",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2017",1,
"SAU","CROPYIELD","RICE","TONNE_HA","A","2018",1.030775385,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1990",4.643320561,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1991",4.503348351,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1992",4.46320343,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1993",4.489528656,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1994",4.546391964,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1995",4.466124535,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1996",4.379561901,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.45409441,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1998",4.503896236,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1999",4.253638268,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2000",4.26491642,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2001",4.910377502,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2002",4.881763458,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2003",4.882011414,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2004",5.307839394,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2005",5.415132999,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2006",5.619657993,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2007",5.684444428,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2008",6.092024326,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2009",5.877551079,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2010",6.145785809,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2011",6.141078949,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2012",5.92570734,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2013",6.434210777,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2014",4.284490109,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.25,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.083333336,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2017",0.083333336,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2018",0.123513135,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1990",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1991",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1992",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1993",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1994",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1995",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1996",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1997",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1998",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","1999",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2000",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2001",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2002",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2003",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2004",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2005",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2006",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2007",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2008",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2009",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2010",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2011",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2012",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2013",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2014",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2015",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2016",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2017",2,
"ZAF","CROPYIELD","RICE","TONNE_HA","A","2018",2.058012526,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.093410134,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.491643429,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.765333295,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.845581412,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.755725145,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.450476885,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.095826864,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.757597685,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.529411793,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.402507067,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.84309125,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.611053228,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.590860844,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.068181753,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.024096489,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.366459608,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.751633883,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2007",3.014240503,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.903743267,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.059098005,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.573476791,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.328923464,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.606525898,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.641472817,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.679916382,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.945122004,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.703745365,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.920792103,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.251749679,
"THA","CROPYIELD","RICE","TONNE_HA","A","1990",1.294558644,
"THA","CROPYIELD","RICE","TONNE_HA","A","1991",1.491748571,
"THA","CROPYIELD","RICE","TONNE_HA","A","1992",1.439415932,
"THA","CROPYIELD","RICE","TONNE_HA","A","1993",1.439744234,
"THA","CROPYIELD","RICE","TONNE_HA","A","1994",1.557156563,
"THA","CROPYIELD","RICE","TONNE_HA","A","1995",1.599318504,
"THA","CROPYIELD","RICE","TONNE_HA","A","1996",1.595314622,
"THA","CROPYIELD","RICE","TONNE_HA","A","1997",1.574695826,
"THA","CROPYIELD","RICE","TONNE_HA","A","1998",1.600644469,
"THA","CROPYIELD","RICE","TONNE_HA","A","1999",1.605001092,
"THA","CROPYIELD","RICE","TONNE_HA","A","2000",1.729726076,
"THA","CROPYIELD","RICE","TONNE_HA","A","2001",1.832938314,
"THA","CROPYIELD","RICE","TONNE_HA","A","2002",1.919484139,
"THA","CROPYIELD","RICE","TONNE_HA","A","2003",1.942426205,
"THA","CROPYIELD","RICE","TONNE_HA","A","2004",1.912730932,
"THA","CROPYIELD","RICE","TONNE_HA","A","2005",1.98425138,
"THA","CROPYIELD","RICE","TONNE_HA","A","2006",1.953111768,
"THA","CROPYIELD","RICE","TONNE_HA","A","2007",2.015162468,
"THA","CROPYIELD","RICE","TONNE_HA","A","2008",1.984202623,
"THA","CROPYIELD","RICE","TONNE_HA","A","2009",1.925266624,
"THA","CROPYIELD","RICE","TONNE_HA","A","2010",1.966554523,
"THA","CROPYIELD","RICE","TONNE_HA","A","2011",2.109574318,
"THA","CROPYIELD","RICE","TONNE_HA","A","2012",2.103872299,
"THA","CROPYIELD","RICE","TONNE_HA","A","2013",2.082885981,
"THA","CROPYIELD","RICE","TONNE_HA","A","2014",1.962547183,
"THA","CROPYIELD","RICE","TONNE_HA","A","2015",1.8854599,
"THA","CROPYIELD","RICE","TONNE_HA","A","2016",2.001966476,
"THA","CROPYIELD","RICE","TONNE_HA","A","2017",2.016867399,
"THA","CROPYIELD","RICE","TONNE_HA","A","2018",2.08689984,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1990",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1993",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1994",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.645454526,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.689972401,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.694999993,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1999",0.75,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2001",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2002",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.800000012,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2012",1,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2013",2,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2014",1,
